ID;Name;City;Address;Post code;District;Live Date;Client access hours
RCNS0674;Radomskie Hale Mięsne;Radom;ul. Wernera 10;26-610;Mazowieckie;15.06.2015;08:00 - 18:00
RCNS0692;Galeria Sawoy;Radom;ul. Główna 11;26-610;Mazowieckie;19.02.2015;06:30 - 21:00
RCNS0700;Galeria Inpiro;Opoczno;ul. Mikołaja Kopernika 1b;26-300;Łódzkie;13.03.2015;10:00 - 18:00
RCNS0725;Pasaż na Stoku;Kielce;ul. Warszawska 218D;25-414;Świętokrzyskie;19.03.2015;00:00 - 23:59
RCNS0737;Galeria Słoneczna;Radom;ul. B. Chrobrego 1;26-600;Mazowieckie;11.03.2015;09:00 - 21:00
RCNS0840;Kaufland;Radom;ul. 25 Czerwca 46a;26-610;Mazowieckie;07.04.2015;07:00 - 22:00
RCNS0853;Kaufland;Końskie;ul. Lipowa 12;26-200;Świętokrzyskie;29.06.2015;00:00 - 23:59
RCNS0896;Galeria Czarnowska;Kielce;ul. Czarnowska 14;25-504;Świętokrzyskie;04.05.2015;00:00 - 23:59
RCNS0899;Galeria Nowy Świat;Ostrowiec Świętokrzyski;ul. Waryńskiego 32;27-400;Świętokrzyskie;17.04.2015;10:00 - 22:00
RCNS0A39;CH Planty;Kielce;ul. Planty 11;25-508;Świętokrzyskie;27.11.2015;10:00 - 20:00
RCNS0A58;Selgros Cash & Carry;Radom;ul. Czarneckiego 112;26-617;Mazowieckie;03.09.2015;05:00 - 21:00
RCNS0BT3;Biedronka;Busko Zdrój;ul. Na Dole 2;28-100;Świętokrzyskie;14.05.2018;07:00 - 21:00
RCNS0C42;Stokrotka;Ostrowiec Świętokrzyski;ul. Siennieńska 85;27-400;Świętokrzyskie;02.07.2015;00:00 - 23:59
RCNS0C86;CH Echo;Radom;ul. Żółkiewskiego 4;26-600;Mazowieckie;21.09.2015;08:30 - 22:00
RCNS0CG9;CH Echo;Kielce;ul. Świętokrzyska 20;25-406;Świętokrzyskie;08.11.2018;09:00 - 21:00
RCNS0D03;Galeria Rosa;Radom;ul. Żeromskiego 52;26-600;Mazowieckie;22.07.2015;00:00 - 23:59
RCNS0D09;CMT Alkohole;Kielce;ul. Wiśniowa 3;25-552;Świętokrzyskie;23.07.2015;00:00 - 23:59
RCNS0D10;Lewiatan;Kielce;ul. Orkana 11;25-548;Świętokrzyskie;20.07.2015;00:00 - 23:59
RCNS0D20;E.Leclerc;Radom;ul. Toruńska 1;26-612;Mazowieckie;05.10.2015;08:00 - 21:00
RCNS0D91;Lumen Complex;Kielce;ul. Sandomierska 105;25-324;Świętokrzyskie;05.08.2015;00:00 - 23:59
RCNS0D97;E.Leclerc;Ostrowiec Świętokrzyski;ul. 11 Listopada 6;27-400;Świętokrzyskie;31.03.2016;08:00 - 21:00
RCNS0D98;CH M1;Radom;al. Grzecznarowskiego 28;26-604;Mazowieckie;23.11.2015;09:00 - 22:00
RCNS0DF6;Kaufland;Busko Zdrój;ul. Bohaterów Warszawy 114a;28-100;Świętokrzyskie;28.01.2019;07:00 - 22:00
RCNS0DJ3;Budynek Wspólnoty;Kielce;ul. Klonowa 55;25-553;Świętokrzyskie;10.09.2019;00:00 - 23:59
RCNS0DK4;Biedronka;Ostrowiec Świętokrzyski;ul. Grabowiecka 1;27-400;Świętokrzyskie;09.07.2019;07:00 - 21:00
RCNS0DR7;Galeria nad Potokiem;Radom;ul. Struga 73;26-600;Mazowieckie;16.07.2019;00:00 - 23:59
RCNS0DW1;Media Expert;Busko Zdrój;ul. Partyzantów 19;28-100;Świętokrzyskie;09.08.2019;00:00 - 23:59
RCNS0E02;Galeria Ostrowiec;Ostrowiec Świętokrzyski;ul. Mickiewicza 30;27-400;Świętokrzyskie;24.11.2015;00:00 - 23:59
RCNS0E13;Pasaż na Stoku;Kielce;ul. Warszawska 218D;25-414;Świętokrzyskie;10.08.2015;00:00 - 23:59
RCNS0E50;PSS Społem Kielce;Kielce;ul. Warszawska 151;25-547;Świętokrzyskie;13.08.2015;00:00 - 23:59
RCNS0E87;Neodom Agencja Nieruchomości;Kielce;ul. Paderewskiego 18;25-004;Świętokrzyskie;30.09.2015;00:00 - 23:59
RCNS0F58;CH Galardia;Starachowice;ul. Kardynała Wyszyńskiego 14;27-200;Świętokrzyskie;23.02.2016;09:00 - 23:00
RCNS0G09;Galeria Vistula;Staszów;ul. Krakowska 49;28-200;Świętokrzyskie;25.09.2015;07:00 - 21:00
RCNS0G10;Galeria Stokrotka;Radom;al. Grzecznarowskiego 17;26-604;Mazowieckie;21.09.2015;07:00 - 21:00
RCNS0G13;PSS Społem Kielce;Kielce;ul. Kryształowa 4;25-751;Świętokrzyskie;16.10.2015;00:00 - 23:59
RCNS0G15;Lewiatan;Jędrzejów;ul. Okrzei 42;28-300;Świętokrzyskie;12.10.2015;00:00 - 23:59
RCNS0G64;CMT Alkohole;Kielce;ul. Jana Pawła II 17;25-025;Świętokrzyskie;02.11.2015;00:00 - 23:59
RCNS0H05;PSS Społem Kielce;Kielce;ul. Zagórska 62;25-362;Świętokrzyskie;02.11.2015;00:00 - 23:59
RCNS0L11;Stokrotka;Radom;ul. 11 Listopada 30;26-615;Mazowieckie;29.01.2016;00:00 - 23:59
RCNS0L29;Auchan;Kielce;ul. Radomska 20C;25-323;Świętokrzyskie;18.03.2016;09:00 - 21:00
RCNS0M11;Auchan;Kielce;ul. Radomska 20C;25-323;Świętokrzyskie;24.02.2016;07:30 - 22:00
RCNS0N35;Piekarnia pod Telegrafem;Kielce;pl. Wolności 12;25-367;Świętokrzyskie;22.06.2016;00:00 - 23:59
RCNS0N64;CH Echo;Kielce;ul. Świętokrzyska 20;25-406;Świętokrzyskie;24.05.2016;09:00 - 21:00
RCNS0N88;Atrium Gama;Radom;ul. Mireckiego 14;26-639;Mazowieckie;14.06.2016;07:00 - 21:00
RCNS0Q29;Rawa Mode;Radom;ul. Struga 60;26-615;Mazowieckie;16.03.2017;09:00 - 21:00
RCNS0Q65;Dom Handlowy ZENIT;Busko Zdrój;pl. Zwyciestwa 22;28-100;Świętokrzyskie;06.10.2016;00:00 - 23:59
RCNS0Q92;Galeria Słoneczna;Radom;ul. B. Chrobrego 1;26-600;Mazowieckie;05.09.2016;09:00 - 21:00
RCNS0Q93;Galeria Feniks;Radom;al. Grzecznarowskiego 29/31;26-600;Mazowieckie;12.09.2016;10:00 - 20:00
RCNS0T50;Kaufland;Opoczno;ul. Dworcowa 1;26-300;Łódzkie;31.07.2017;07:00 - 22:00
RCNS0T61;Galeria Królewska;Sandomierz;ul. Armii Krajowej 10;27-600;Świętokrzyskie;13.12.2016;08:00 - 20:00
RCNS0T75;Stokrotka;Radom;ul. Królowej Jadwigi 16;26-617;Mazowieckie;07.11.2016;00:00 - 23:59
RCNS0U13;Lokal Usługowy;Skarżysko Kamienna;al. Piłsudskiego 23;26-110;Świętokrzyskie;05.12.2016;00:00 - 23:59
RCNS0U21;Biedronka;Radom;ul. Chrobrego 2;26-609;Mazowieckie;12.12.2016;00:00 - 23:59
RCNS0Y46;Kaufland;Ostrowiec Świętokrzyski;Al. Jana Pawła II 75;27-400;Świętokrzyskie;09.01.2018;07:00 - 22:00
RCNS0Z87;Biedronka;Ostrowiec Świętokrzyski;ul. Sienkiewicza 38;27-400;Świętokrzyskie;30.01.2018;07:00 - 21:00
RCNS0Z88;Biedronka;Kielce;ul. Sandomierska 89;25-324;Świętokrzyskie;30.01.2018;07:00 - 21:00
RCNS0Z89;Biedronka;Skarżysko Kamienna;ul. Żeromskiego 40;26-110;Świętokrzyskie;30.01.2018;07:00 - 21:00
RCNT0025;CH Karolinka;Opole;ul. Wrocławska 152/154;45-837;Opolskie;21.10.2014;09:00 - 21:00
RCNT0057;Turawa Park;Zawada k. Opola;ul. Dębowa 1;46-022;Opolskie;28.10.2014;07:00 - 22:00
RCNT0209;Solaris Center;Opole;pl. Kopernika 16;45-040;Opolskie;20.11.2014;09:00 - 21:00
RCNT0408;Tesco;Opole;ul. Ozimska 72;45-310;Opolskie;20.11.2014;00:00 - 23:59
RCNT0536;Turawa Park;Zawada k. Opola;ul. Dębowa 1;46-022;Opolskie;27.11.2015;08:00 - 22:00
RCNT0798;OBI;Opole;ul. Budowlanych 5;45-005;Opolskie;27.05.2015;08:00 - 21:00
RCNT0D18;Księgarnia;Nysa;ul. Celna 22;48-300;Opolskie;28.07.2015;00:00 - 23:59
RCNT0J44;DH Opolanin;Opole;pl. Teatralny 13;45-056;Opolskie;18.12.2015;09:00 - 20:00
RCNT0L31;Auchan;Opole;ul. Sosnkowskiego 16;45-273;Opolskie;29.03.2016;08:00 - 22:00
RCNU0051;CH Zakopianka;Kraków;ul. Zakopiańska 62;30-418;Małopolskie;27.11.2014;08:00 - 23:00
RCNU0162;Galeria Sandecja;Nowy Sącz;ul. Węgierska 170;33-300;Małopolskie;19.11.2014;09:00 - 21:00
RCNU0190;Galeria Rondo;Bochnia;ul. Partyzantów 2a;32-700;Małopolskie;18.11.2014;10:00 - 21:00
RCNU0307;Tesco;Kraków;ul. Kapelanka 54;30-347;Małopolskie;17.11.2014;00:00 - 23:59
RCNU0345;Trzy Korony;Nowy Sącz;ul. Lwowska 80;33-300;Małopolskie;20.11.2014;09:00 - 21:00
RCNU0381;CH Europa II;Nowy Sącz;ul. Nawojowska 1;33-300;Małopolskie;19.11.2014;10:00 - 20:00
RCNU0434;CH Zakopianka;Kraków;ul. Zakopiańska 62;30-418;Małopolskie;27.11.2014;08:00 - 23:00
RCNU0440;Plac Nowy;Kraków;pl. Nowy 4A;31-056;Małopolskie;26.06.2014;00:00 - 23:59
RCNU0469;CH Gołąbkowice;Nowy Sącz;ul. Prażmowskiego 11;33-300;Małopolskie;21.07.2014;06:00 - 23:59
RCNU0633;Galeria Sandecja;Nowy Sącz;ul. Węgierska 170;33-300;Małopolskie;29.12.2014;10:00 - 21:00
RCNU0651;Galeria Kazimierz;Kraków;ul. Podgórska 34;31-536;Małopolskie;29.01.2015;09:00 - 21:00
RCNU0676;Centrum 15;Kraków;ul. Lubostroń 15;30-383;Małopolskie;10.02.2015;08:00 - 21:00
RCNU0735;Pasaż Krynicki;Krynica;ul. Kraszewskiego 1;33-380;Małopolskie;13.04.2015;07:00 - 21:00
RCNU0751;Galeria Jan;Dobczyce;ul. Mostowa 16 A;32-410;Małopolskie;24.03.2015;07:00 - 22:00
RCNU0886;Galeria Brzeska;Brzesko;ul. Królowej Jadwigi 3;32-800;Małopolskie;27.05.2015;00:00 - 23:59
RCNU0901;Sklep Spożywczy;Kraków;ul. Miodowa 24A;31-055;Małopolskie;29.06.2015;00:00 - 23:59
RCNU0921;CH Gołąbkowice;Nowy Sącz;ul. Prażmowskiego 11;33-300;Małopolskie;16.04.2015;06:00 - 23:59
RCNU0931;Awiteks;Kraków;ul. Wysłouchów 1;30-611;Małopolskie;22.04.2015;00:00 - 23:59
RCNU0A65;Galeria Sandecja;Nowy Sącz;ul. Węgierska 170;33-300;Małopolskie;18.08.2015;09:00 - 21:00
RCNU0B28;Galeria Rondo;Bochnia;ul. Partyzantów 2a;32-700;Małopolskie;10.07.2015;10:00 - 21:00
RCNU0D38;Centrum Handlowe;Limanowa;ul. Z. Augusta 14;34-600;Małopolskie;11.08.2015;06:30 - 21:30
RCNU0D51;Tesco;Kłaj;Kłaj 1047;32-015;Małopolskie;27.07.2015;00:00 - 23:59
RCNU0D53;Tesco;Limanowa;ul. Tarnowska 9B;34-600;Małopolskie;27.07.2015;07:00 - 22:00
RCNU0D95;Biedronka;Kraków;ul. Polonijna 13;30-663;Małopolskie;05.08.2015;00:00 - 23:59
RCNU0E40;Galeria Solna;Bochnia;pl. Św. Kingi 1;32-700;Małopolskie;11.08.2015;09:00 - 20:00
RCNU0E85;MPL Balice - Przyloty;Kraków;ul. Kpt.M.Medweckiego 1;32-083;Małopolskie;25.09.2015;00:00 - 23:59
RCNU0E86;MPL Balice - Przyloty;Kraków;ul. Kpt.M.Medweckiego 1;32-083;Małopolskie;25.09.2015;00:00 - 23:59
RCNU0G89;Mila;Kraków;os. Komandosów 8;30-334;Małopolskie;17.11.2015;00:00 - 23:59
RCNU0I79;Tesco;Kraków;ul. Kapelanka 54;30-347;Małopolskie;10.12.2015;00:00 - 23:59
RCNU0K01;Ulica Krokodyli;Kraków;ul. Szeroka 30;31-053;Małopolskie;11.03.2016;00:00 - 23:59
RCNU0L23;Auchan;Nowy Sącz;ul. Gorzkowska 32;33-300;Małopolskie;04.02.2016;08:00 - 22:00
RCNU0L77;Galeria Bona;Niepołomice;ul. Targowa 10;32-003;Małopolskie;25.02.2016;08:00 - 21:30
RCNU0L78;CH Zakopianka;Kraków;ul. Zakopiańska 62;30-418;Małopolskie;26.02.2016;09:00 - 21:30
RCNU0M39;Koprowscy;Kraków;ul. Starowiślna 56;31-035;Małopolskie;05.04.2016;00:00 - 23:59
RCNV0044;Galeria Jurajska;Częstochowa;al. Wojska Polskiego 207;42-200;Śląskie;24.11.2014;10:00 - 22:00
RCNV0050;CH M1;Częstochowa;ul. Kisielewskiego 8/16;42-200;Śląskie;18.11.2014;09:00 - 21:00
RCNV0294;Tesco;Częstochowa;ul. Drogowców 43;42-202;Śląskie;24.11.2014;00:00 - 23:59
RCNV0382;CH Jagiellończycy;Częstochowa;ul. Brzozowa 2/8;42-200;Śląskie;25.11.2014;07:00 - 19:00
RCNV0424;CH M1;Częstochowa;ul. Kisielewskiego 8/16;42-200;Śląskie;19.11.2014;09:00 - 21:00
RCNV0528;Galeria Jurajska;Częstochowa;al. Wojska Polskiego 207;42-200;Śląskie;06.10.2014;10:00 - 22:00
RCNV0742;CH Promenada;Częstochowa;ul. Kiedrzyńska 134;42-200;Śląskie;20.03.2015;07:00 - 19:00
RCNV0844;Kaufland;Myszków;ul. Pułaskiego 6a;42-300;Śląskie;22.04.2015;00:00 - 23:59
RCNV0856;Kaufland;Częstochowa;ul. Okulickiego 50;42-218;Śląskie;07.05.2015;00:00 - 23:59
RCNV0866;Galeria Jurajska;Częstochowa;al. Wojska Polskiego 207;42-200;Śląskie;14.04.2015;10:00 - 22:00
RCNV0907;CH M1;Częstochowa;ul. Kisielewskiego 8/16;42-200;Śląskie;21.04.2015;09:00 - 21:00
RCNV0A84;Auchan;Poczesna;ul. Krakowska 10;42-262;Śląskie;21.07.2015;09:00 - 21:00
RCNV0D74;Tesco;Częstochowa;ul. Drogowców 43;42-202;Śląskie;30.07.2015;00:00 - 23:59
RCNV0F48;Castorama;Częstochowa;ul. Jana Pawła II 2;42-202;Śląskie;25.09.2015;07:00 - 21:00
RCNV0G67;Centrum Handlowe;Myszków;ul. Plac Dworcowy 1;42-300;Śląskie;29.10.2015;00:00 - 23:59
RCNV0G80;Auchan;Częstochowa;ul. Focha 7/15;42-200;Śląskie;06.10.2015;07:00 - 21:00
RCNV0I52;Przy Restauracji Topollino;Częstochowa;al. NMP 67;42-200;Śląskie;04.12.2015;00:00 - 23:59
RCNV0M19;Park Handlowy;Częstochowa;ul. Sabinowska 209;42-202;Śląskie;14.04.2016;00:00 - 23:59
RCNW0065;E.Leclerc;Słupsk;ul. Szczecińska 36;76-200;Pomorskie;18.07.2018;09:00 - 21:00
RCNW0074;E.Leclerc;Kołobrzeg;ul. Koszalińska 36;78-100;Zachodniopomorskie;29.06.2017;08:00 - 21:00
RCNW0105;Galeria Słupsk;Słupsk;ul. Tuwima 32-33;76-200;Pomorskie;19.07.2018;09:00 - 21:00
RCNW0178;CH JANTAR;Słupsk;ul. Szczecińska 58;76-200;Pomorskie;18.07.2018;09:00 - 21:00
RCNW0229;CH Wokulski;Słupsk;ul. Kołłątaja 1;76-200;Pomorskie;20.07.2018;10:00 - 18:00
RCNW0326;Hala Pod Wieżą;Słupsk;ul. Banacha 6a;76-200;Pomorskie;18.07.2018;06:00 - 18:00
RCNW0513;Galeria Emka;Koszalin;ul. Jana Pawła II 20;75-452;Zachodniopomorskie;06.07.2017;09:00 - 21:00
RCNW0520;Skwer Handlowy;Słupsk;ul. Wolności 6;76-200;Pomorskie;20.07.2018;08:00 - 22:00
RCNW0B90;Monopolowy NAPOLEON;Ustka;ul. Marynarki Polskiej 69;76-270;Pomorskie;17.07.2018;00:00 - 23:59
RCNW0BW4;Sklep Monopolowy ROPUCHA;Słupsk;ul. Kopernika 37A;76-200;Pomorskie;07.08.2018;00:00 - 23:59
RCNW0C85;Galeria Hosso;Kołobrzeg;pl. Ratuszowy/ul. Giełdowa;78-100;Zachodniopomorskie;30.06.2017;09:00 - 21:00
RCNW0CB9;Przy Placu Ratuszowym;Kołobrzeg;ul. Narutowicza 1;78-100;Zachodniopomorskie;28.11.2018;00:00 - 23:59
RCNW0D88;Stokrotka;Słupsk;ul. 11 Listopada 4;76-200;Pomorskie;18.07.2018;00:00 - 23:59
RCNW0F41;Castorama;Słupsk;ul. Hubalczyków 2;76-200;Pomorskie;20.07.2018;07:00 - 21:00
RCNW0F51;Castorama;Koszalin;ul. Paderewskiego 2;75-736;Zachodniopomorskie;07.07.2017;07:00 - 21:00
RCNW0F68;Galeria Hosso;Kołobrzeg;ul. Armii Krajowej 10;78-100;Zachodniopomorskie;30.06.2017;09:00 - 21:00
RCNW0G25;Atrium Koszalin;Koszalin;ul. Paderewskiego 1;75-685;Zachodniopomorskie;07.07.2017;09:00 - 21:00
RCNW0G26;Atrium Koszalin;Koszalin;ul. Paderewskiego 1;75-685;Zachodniopomorskie;07.07.2017;09:00 - 21:00
RCNW0G95;Sano nr 7;Koszalin;ul. Karłowicza 28;75-563;Zachodniopomorskie;07.07.2017;08:00 - 22:00
RCNW0G96;Sano nr 20;Koszalin;ul. Topolowa 5;75-669;Zachodniopomorskie;07.07.2017;08:00 - 22:00
RCNW0G97;Sano nr 13;Kołobrzeg;ul. Starynowska 36;78-100;Zachodniopomorskie;28.06.2017;08:00 - 22:00
RCNW0I06;Galeria Emka;Koszalin;ul. Jana Pawła II 20;75-452;Zachodniopomorskie;06.07.2017;08:00 - 23:00
RCNW0I45;Galeria Słupsk;Słupsk;ul. Tuwima 32-33;76-200;Pomorskie;19.07.2018;09:00 - 21:00
RCNW0J67;Auchan;Kobylnica k. Słupska;ul. Szczecińska 6;76-251;Pomorskie;18.07.2018;08:00 - 22:00
RCNW0L79;Hotel Diva Spa;Kołobrzeg;ul. Kościuszki 16;78-100;Zachodniopomorskie;04.07.2017;00:00 - 23:59
RCNW0L94;Sano nr 24;Kołobrzeg;ul. Słowińców 1;78-100;Zachodniopomorskie;29.06.2017;06:00 - 22:00
RCNW0N40;CH JANTAR;Słupsk;ul. Szczecińska 58;76-200;Pomorskie;18.07.2018;09:00 - 21:00
RCNW0V16;Hotel IKAR PLAZA;Kołobrzeg;ul. Wschodnia 35;78-100;Zachodniopomorskie;04.07.2017;00:00 - 23:59
RCNW0V26;Urząd Pocztowy;Dźwirzyno;ul. Wyzwolenia 16;78-131;Zachodniopomorskie;21.06.2018;00:00 - 23:59
RCNW0Y64;Hotel NewSkanpol;Kołobrzeg;ul. Dworcowa 10;78-100;Zachodniopomorskie;18.12.2017;00:00 - 23:59
RCNW0Y83;CH JANTAR;Słupsk;ul. Szczecińska 58;76-200;Pomorskie;14.11.2018;09:00 - 21:00
RCNW0Y85;Biedronka;Redzikowo;Redzikowo 31;76-200;Pomorskie;27.11.2018;07:00 - 21:00
RCNY0013;CH OLIMP;Lublin;al. Spółdzielczości Pracy 34;20-147;Lubelskie;18.11.2014;10:00 - 21:00
RCNY0230;Galeria Zielona;Puławy;ul. Lubelska 2;24-100;Lubelskie;25.11.2014;09:00 - 20:00
RCNY0396;Tesco;Puławy;ul. Dęblińska 18;24-100;Lubelskie;25.11.2014;00:00 - 23:59
RCNY0401;Galeria Siedlce;Siedlce;ul. Wojskowa 3;08-110;Mazowieckie;27.11.2014;09:00 - 21:00
RCNY0428;CH OLIMP;Lublin;al. Spółdzielczości Pracy 34;20-147;Lubelskie;27.11.2014;10:00 - 21:00
RCNY0511;CH WAMEX;Łęczna;al. Jana Pawła II 99;21-010;Lubelskie;03.10.2014;09:00 - 18:00
RCNY0518;Auchan;Lublin;ul. Chodźki 14;20-093;Lubelskie;10.09.2014;08:00 - 22:00
RCNY0694;Hala Targowa Puławy;Puławy;ul. Piaskowa 7;24-100;Lubelskie;17.03.2015;00:00 - 23:59
RCNY0747;Galeria Zielona;Puławy;ul. Lubelska 2;24-100;Lubelskie;03.11.2016;09:00 - 20:00
RCNY0AA9;Auchan;Lublin;ul. Chodźki 14;20-093;Lubelskie;27.02.2018;09:00 - 21:00
RCNY0B07;Centrum Handlowe Rywal;Biała Podlaska;ul. Brzeska 27;21-500;Lubelskie;27.07.2015;09:00 - 20:00
RCNY0C09;Kaufland;Puławy;ul. Lubelska 2h;24-100;Lubelskie;10.09.2015;07:00 - 22:00
RCNY0D65;Tesco;Łęczna;ul. Chełmska 29;21-010;Lubelskie;29.07.2015;08:00 - 20:00
RCNY0D68;Tesco;Puławy;ul. Dęblińska 18;24-100;Lubelskie;30.07.2015;06:00 - 23:59
RCNY0F18;Stokrotka;Lublin;ul. Tarasowa 1;20-001;Lubelskie;02.09.2015;00:00 - 23:59
RCNY0I27;SAS Jaworscy;Biała Podlaska;ul. Sidorska 2k;21-500;Lubelskie;27.11.2015;09:00 - 18:00
RCNY0J47;Stokrotka;Lublin;ul. Wojciechowska;20-704;Lubelskie;16.12.2015;00:00 - 23:59
RCNY0J66;Auchan;Lublin;ul. Chodźki 14;20-093;Lubelskie;20.04.2016;08:00 - 22:00
RCNY0Q72;Stokrotka;Lublin;ul. Węglarza 16;20-141;Lubelskie;16.09.2016;06:30 - 21:00
RCNY0T69;CH OLIMP;Lublin;al. Spółdzielczości Pracy 34;20-147;Lubelskie;03.11.2016;10:00 - 21:00
RCNY0U44;C.H. Merkury;Lubartów;ul. Lubelska 1/3;21-100;Lubelskie;16.03.2017;00:00 - 23:59
RCNY0V38;Centrum Handlowe Ikea;Lublin;al. Spółdzielczości Pracy;20-147;Lubelskie;15.11.2017;10:00 - 21:00
RCNY1519;Tesco;Kozienice;ul. Warszawska 34;26-900;Mazowieckie;08.08.2019;06:00 - 23:59
RCNY1D67;Tesco;Kozienice;ul. Warszawska 34;26-900;Mazowieckie;08.08.2019;00:00 - 23:59
RCNZ0014;Atrium Biała;Białystok;ul. Czesława Miłosza 2;15-265;Podlaskie;18.11.2014;08:00 - 22:00
RCNZ0143;CH Plaza;Suwałki;ul. Dwernickiego 15;16-400;Podlaskie;20.11.2014;09:00 - 21:00
RCNZ0172;Galeria Łomża;Łomża;ul. Piłsudskiego 14a;18-400;Podlaskie;26.11.2014;10:00 - 21:00
RCNZ0207;CH Alfa;Białystok;ul. Świętojańska 15;15-277;Podlaskie;25.11.2014;09:00 - 21:00
RCNZ0261;Galeria Veneda;Łomża;ul. Zawadzka 38;18-400;Podlaskie;24.11.2014;09:00 - 21:00
RCNZ0313;Tu i Teraz;Ełk;ul. Mickiewicza 19;19-300;Warmińsko-Mazurskie;20.11.2014;09:00 - 19:00
RCNZ0392;Tesco;Suwałki;ul. Kościuszki 103;16-400;Podlaskie;20.11.2014;06:00 - 23:59
RCNZ0406;Centrum Jurowiecka;Białystok;ul. Sienkiewicza 49;15-002;Podlaskie;27.11.2014;09:00 - 19:00
RCNZ0407;Galeria M;Białystok;Al. 1000-lecia Państwa Pol. 8b;15-111;Podlaskie;27.11.2014;09:00 - 19:00
RCNZ0414;Atrium Biała;Białystok;ul. Czesława Miłosza 2;15-265;Podlaskie;28.11.2014;08:00 - 22:00
RCNZ0500;Brama Mazur;Ełk;pl. Miejski 1-2;19-300;Warmińsko-Mazurskie;11.08.2014;09:00 - 21:00
RCNZ0504;Galeria Bursztynowa;Ostrołęka;ul. Gorbatowa 28;07-410;Mazowieckie;02.09.2014;10:00 - 21:00
RCNZ0606;SM Elemencik;Białystok;ul. Dubois 5A;15-349;Podlaskie;25.11.2014;00:00 - 23:59
RCNZ0635;Selgros Cash & Carry;Białystok;ul. Produkcyjna 99;15-680;Podlaskie;15.05.2015;05:00 - 21:00
RCNZ0671;Outlet Białystok (budynek B);Białystok;ul. Wysockiego 67;15-126;Podlaskie;27.04.2015;10:00 - 20:00
RCNZ0911;Outlet Center;Białystok;ul. Narod. Sił Zbrojnych 17;15-690;Podlaskie;14.04.2015;10:00 - 21:00
RCNZ0913;Lokal Usługowy;Białystok;ul. Legionowa 28;15-281;Podlaskie;06.05.2015;00:00 - 23:59
RCNZ0997;PSS Społem Białystok;Białystok;ul. św. Andrzeja Boboli 95;15-649;Podlaskie;06.05.2015;00:00 - 23:59
RCNZ0A16;Tesco;Suwałki;ul. Kościuszki 103;16-400;Podlaskie;17.08.2015;06:00 - 23:59
RCNZ0A73;Auchan;Białystok;ul. Hetmańska 10;15-727;Podlaskie;17.08.2015;07:00 - 22:00
RCNZ0B09;Galeria Centrum;Ełk;ul. Wojska Polskiego 26;19-300;Warmińsko-Mazurskie;04.08.2015;00:00 - 23:59
RCNZ0B10;Delikatesy Ekspert;Białystok;ul. Pałacowa 4;15-064;Podlaskie;10.07.2015;00:00 - 23:59
RCNZ0B14;Studio Fryzjerskie Impresja;Białystok;al. Jana Pawła II 59;15-704;Podlaskie;10.07.2015;00:00 - 23:59
RCNZ0BW8;Red Mill;Sokółka;ul. Łąkowa;16-100;Podlaskie;27.06.2019;00:00 - 23:59
RCNZ0C16;Kaufland;Suwałki;ul. Kowalskiego 2;16-400;Podlaskie;18.04.2018;00:00 - 23:59
RCNZ0DJ4;Przy Biedronce;Ełk;ul. Mickiewicza 44A;19-321;Warmińsko-Mazurskie;29.01.2019;09:00 - 21:00
RCNZ0E78;Mila;Łomża;ul. Wojska Polskiego 20;18-400;Podlaskie;04.11.2015;00:00 - 23:59
RCNZ0F40;Castorama;Białystok;ul. Narod. Sił Zbrojnych 13;15-960;Podlaskie;22.09.2015;07:00 - 21:00
RCNZ0F77;Tesco;Ełk;ul. Suwalska 8/10;19-300;Warmińsko-Mazurskie;17.09.2015;06:00 - 23:59
RCNZ0G58;Galeria Jurowiecka;Białystok;ul. Jurowiecka 1;15-101;Podlaskie;22.10.2015;09:00 - 21:00
RCNZ0G59;Galeria Jurowiecka;Białystok;ul. Jurowiecka 1;15-101;Podlaskie;22.10.2015;09:00 - 21:00
RCNZ0G75;Delikatesy Domi;Ostrołęka;ul. Piłsudskiego 11;07-410;Mazowieckie;03.11.2015;00:00 - 23:59
RCNZ0H56;Leroy Merlin;Białystok;ul. Produkcyjna 86;15-680;Podlaskie;13.12.2018;08:00 - 21:00
RCNZ0I20;Park Handlowy Łomża;Łomża;ul. Piłsudskiego 121;18-400;Podlaskie;09.11.2016;08:00 - 20:00
RCNZ0I57;Bar Gorący Kociołek;Białystok;Al. 1000-lecia Państwa Pol. 52;15-111;Podlaskie;29.12.2015;00:00 - 23:59
RCNZ0I60;Delikatesy Chorten;Białystok;ul. Mickiewicza 17;15-213;Podlaskie;22.01.2016;00:00 - 23:59
RCNZ0L87;DH Arkadia;Suwałki;ul. Noniewicza 42a;16-400;Podlaskie;01.03.2016;00:00 - 23:59
RCNZ0M22;Leroy Merlin;Białystok;ul. Hetmańska 18;15-727;Podlaskie;08.03.2016;07:00 - 21:00
RCNZ0M38;Ekspert;Białystok;ul. Antoniukowska 56;15-845;Podlaskie;21.03.2016;07:00 - 21:00
RCNZ0M45;Arhelan;Sokółka;ul. Białostocka 130;16-100;Podlaskie;07.06.2016;06:00 - 22:00
RCNZ0M94;Cukiernia;Mońki;al. Niepodległości 6 lok. U1;19-100;Podlaskie;24.11.2016;00:00 - 23:59
RCNZ0N23;Galeria Veneda;Łomża;ul. Zawadzka 38;18-400;Podlaskie;24.05.2016;09:00 - 21:00
